eventdate,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
10/30/2016,2016,DEN,LAC,1635.329,1477.856,0.782561815,0.217438185,1644.007,1469.178,27,19
10/30/2016,2016,ATL,GB,1547.422,1572.108,0.557758004,0.442241996,1553.443,1566.088,33,32
10/30/2016,2016,DAL,PHI,1566.31,1570.568,0.586534079,0.413465921,1581.969,1554.909,29,23
10/31/2016,2016,CHI,MIN,1370.353,1623.887,0.252507317,0.747492683,1409.562,1584.678,20,10
11/3/2016,2016,TB,ATL,1431.676,1553.443,0.419025751,0.580974249,1409.025,1576.094,28,43
11/6/2016,2016,MIN,DET,1584.678,1494.603,0.709444749,0.290555251,1554.974,1524.307,16,22
11/6/2016,2016,CLE,DAL,1300.216,1581.969,0.223092947,0.776907053,1286.982,1595.202,10,35
11/6/2016,2016,MIA,NYJ,1448.62,1493.547,0.528854912,0.471145088,1463.648,1478.518,27,23
11/6/2016,2016,NYG,PHI,1487.852,1554.909,0.49703915,0.50296085,1505.893,1536.869,28,23
11/6/2016,2016,KC,JAX,1644.281,1329.25,0.899133571,0.100866429,1647.364,1326.168,19,14
11/6/2016,2016,BAL,PIT,1449.217,1566.081,0.425911556,0.574088444,1473.669,1541.628,21,14
11/6/2016,2016,SF,NO,1357.613,1461.565,0.444177491,0.555822509,1331.911,1487.267,23,41
11/6/2016,2016,LAR,CAR,1459.195,1555.777,0.454673959,0.545326041,1446.767,1568.205,10,13
11/6/2016,2016,LAC,TEN,1469.178,1372.767,0.716904436,0.283095564,1480.769,1361.177,43,35
11/6/2016,2016,GB,IND,1566.088,1453.094,0.735869939,0.264130061,1537.396,1481.786,26,31
11/6/2016,2016,OAK,DEN,1502.589,1644.007,0.391764901,0.608235099,1532.808,1613.788,30,20
11/7/2016,2016,SEA,BUF,1623.24,1552.064,0.686518262,0.313481738,1634.729,1540.575,31,25
11/10/2016,2016,BAL,CLE,1473.669,1286.982,0.809817525,0.190182475,1484.219,1276.432,28,7
11/13/2016,2016,CAR,KC,1568.205,1647.364,0.479635158,0.520364842,1554.992,1660.577,17,20
11/13/2016,2016,TEN,GB,1361.177,1537.396,0.345194735,0.654805265,1404.426,1494.147,47,25
11/13/2016,2016,NYJ,LAR,1478.518,1446.767,0.635745857,0.364254143,1460.081,1465.204,6,9
11/13/2016,2016,TB,CHI,1409.025,1409.562,0.591720287,0.408279713,1435.171,1383.415,36,10
11/13/2016,2016,JAX,HOU,1326.168,1526.516,0.314508509,0.685491491,1317.954,1534.731,21,24
11/13/2016,2016,PHI,ATL,1536.869,1576.094,0.537024978,0.462975022,1557.943,1555.02,24,15
11/13/2016,2016,NO,DEN,1487.267,1613.788,0.412377906,0.587622094,1478.452,1622.602,23,25
11/13/2016,2016,WSH,MIN,1509.372,1554.974,0.527886586,0.472113414,1527.585,1536.761,26,20
11/13/2016,2016,LAC,MIA,1480.769,1463.648,0.616028405,0.383971595,1454.155,1490.261,24,31
11/13/2016,2016,ARI,SF,1568.321,1331.911,0.850057813,0.149942187,1571.977,1328.254,23,20
11/13/2016,2016,PIT,DAL,1541.628,1595.202,0.516437682,0.483562318,1523.025,1613.805,30,35
11/13/2016,2016,NE,SEA,1683.136,1634.729,0.657645961,0.342354039,1654.299,1663.567,24,31
11/14/2016,2016,NYG,CIN,1505.893,1524.583,0.566253488,0.433746512,1511.782,1518.694,21,20
11/17/2016,2016,CAR,NO,1554.992,1478.452,0.693124222,0.306875778,1562.986,1470.458,23,20
11/20/2016,2016,CIN,BUF,1518.694,1540.575,0.561735335,0.438264665,1500.251,1559.018,12,16
11/20/2016,2016,CLE,PIT,1276.432,1523.025,0.260122016,0.739877984,1263.108,1536.35,9,24
11/20/2016,2016,MIN,ARI,1536.761,1571.977,0.542758242,0.457241758,1554.318,1554.42,30,24
11/20/2016,2016,NYG,CHI,1511.782,1383.415,0.75270768,0.24729232,1520.628,1374.569,22,16
11/20/2016,2016,KC,TB,1660.577,1435.171,0.841803384,0.158196616,1639.268,1456.481,17,19
11/20/2016,2016,IND,TEN,1481.786,1404.426,0.694127345,0.305872655,1493.733,1392.478,24,17
11/20/2016,2016,DET,JAX,1524.307,1317.954,0.826644969,0.173355031,1530.725,1311.536,26,19
11/20/2016,2016,DAL,BAL,1613.805,1484.219,0.754012648,0.245987352,1624.644,1473.381,27,17
11/20/2016,2016,LAR,MIA,1465.204,1490.261,0.557230498,0.442769502,1446.936,1508.53,10,14
11/20/2016,2016,SEA,PHI,1663.567,1557.943,0.727542546,0.272457454,1676.133,1545.377,26,15
11/20/2016,2016,SF,NE,1328.254,1654.299,0.182024231,0.817975769,1319.666,1662.887,17,30
11/20/2016,2016,WSH,GB,1527.585,1494.147,0.637991123,0.362008877,1547.99,1473.742,42,24
11/21/2016,2016,OAK,HOU,1532.808,1534.731,0.497232919,0.502767081,1553.736,1513.803,27,20
11/24/2016,2016,DET,MIN,1530.725,1554.318,0.559307832,0.440692168,1542.718,1542.326,16,13
11/24/2016,2016,DAL,WSH,1624.644,1547.99,0.69326382,0.30673618,1634.971,1537.663,31,26
11/24/2016,2016,IND,PIT,1493.733,1536.35,0.532168471,0.467831529,1460.496,1569.587,7,28
11/27/2016,2016,ATL,ARI,1555.02,1554.42,0.593300821,0.406699179,1578.682,1530.758,38,19
11/27/2016,2016,CHI,TEN,1374.569,1392.478,0.567356326,0.432643674,1352.005,1415.042,21,27
11/27/2016,2016,BUF,JAX,1559.018,1311.536,0.858002336,0.141997664,1564.19,1306.365,28,21
11/27/2016,2016,CLE,NYG,1263.108,1520.628,0.248199521,0.751800479,1250.747,1532.989,13,27
11/27/2016,2016,MIA,SF,1508.53,1319.666,0.811739993,0.188260007,1515.549,1312.646,31,24
11/27/2016,2016,HOU,LAC,1513.803,1454.155,0.672062801,0.327937199,1482.496,1485.463,13,21
11/27/2016,2016,NO,LAR,1470.458,1446.936,0.624706699,0.375293301,1494.755,1422.639,49,21
11/27/2016,2016,BAL,CIN,1473.381,1500.251,0.554654524,0.445345476,1489.068,1484.563,19,14
11/27/2016,2016,TB,SEA,1456.481,1676.133,0.291058491,0.708941509,1491.597,1641.016,14,5
11/27/2016,2016,NYJ,NE,1460.081,1662.887,0.311465416,0.688534584,1449.577,1673.391,17,22
11/27/2016,2016,OAK,CAR,1553.736,1562.986,0.579549321,0.420450679,1565.105,1551.616,35,32
11/27/2016,2016,DEN,KC,1622.602,1639.268,0.569113393,0.430886607,1606.468,1655.401,27,30
11/28/2016,2016,PHI,GB,1545.377,1473.742,0.687086527,0.312913473,1505.699,1513.419,13,27
12/1/2016,2016,MIN,DAL,1542.326,1634.971,0.460298904,0.539701096,1532.337,1644.959,15,17
12/4/2016,2016,ATL,KC,1578.682,1655.401,0.483140789,0.516859211,1572.02,1662.064,28,29
12/4/2016,2016,CHI,SF,1352.005,1312.646,0.645825047,0.354174953,1372.594,1292.057,26,6
12/4/2016,2016,NO,DET,1494.755,1542.718,0.524499112,0.475500888,1465.443,1572.029,13,28
12/4/2016,2016,GB,HOU,1513.419,1482.496,0.634641453,0.365358547,1528.804,1467.111,21,13
12/4/2016,2016,CIN,PHI,1484.563,1505.699,0.562792423,0.437207577,1509.807,1480.456,32,14
12/4/2016,2016,NE,LAR,1673.391,1422.639,0.860279392,0.139720608,1680.314,1415.716,26,10
12/4/2016,2016,BAL,MIA,1489.068,1515.549,0.555207117,0.444792883,1519.637,1484.98,38,6
12/4/2016,2016,JAX,DEN,1306.365,1606.468,0.20532055,0.79467945,1297.468,1615.364,10,20
12/4/2016,2016,OAK,BUF,1565.105,1564.19,0.593738061,0.406261939,1586.468,1542.826,38,24
12/4/2016,2016,LAC,TB,1485.463,1491.597,0.583912737,0.416087263,1460.511,1516.549,21,28
12/4/2016,2016,PIT,NYG,1569.587,1532.989,0.64218095,0.35781905,1585.99,1516.586,24,14
12/4/2016,2016,ARI,WSH,1530.758,1537.663,0.582834014,0.417165986,1548.618,1519.803,31,23
12/4/2016,2016,SEA,CAR,1641.016,1551.616,0.70864178,0.29135822,1660.217,1532.415,40,7
12/5/2016,2016,NYJ,IND,1449.577,1460.496,0.577206567,0.422793433,1408.56,1501.513,10,41
12/8/2016,2016,KC,OAK,1662.064,1586.468,0.691966782,0.308033218,1674.787,1573.745,21,13
12/11/2016,2016,TEN,DEN,1415.042,1615.364,0.314540007,0.685459993,1435.293,1595.114,13,10
12/11/2016,2016,JAX,MIN,1297.468,1532.337,0.273319918,0.726680082,1285.784,1544.022,16,25
12/11/2016,2016,BUF,PIT,1542.826,1585.99,0.531383878,0.468616122,1520.505,1608.311,20,27
12/11/2016,2016,DET,CHI,1572.029,1372.594,0.820863251,0.179136749,1576.463,1368.161,20,17
12/11/2016,2016,CLE,CIN,1250.747,1509.807,0.246549568,0.753450432,1238.788,1521.765,10,23
12/11/2016,2016,CAR,LAC,1532.415,1460.511,0.687420215,0.312579785,1547.511,1445.415,28,16
12/11/2016,2016,MIA,ARI,1484.98,1548.618,0.501959254,0.498040746,1498.78,1534.818,26,23
12/11/2016,2016,PHI,WSH,1480.456,1519.803,0.536850556,0.463149444,1460.991,1539.268,22,27
12/11/2016,2016,IND,HOU,1501.513,1467.111,0.639272002,0.360727998,1477.521,1491.104,17,22
12/11/2016,2016,SF,NYJ,1292.057,1408.56,0.426419541,0.573580459,1275.841,1424.776,17,23
12/11/2016,2016,TB,NO,1516.549,1465.443,0.661135247,0.338864753,1528.084,1453.909,16,11
12/11/2016,2016,GB,SEA,1528.804,1660.217,0.405571053,0.594428947,1570.083,1618.939,38,10
12/11/2016,2016,LAR,ATL,1415.716,1572.02,0.371546451,0.628453549,1391.691,1596.045,14,42
12/11/2016,2016,NYG,DAL,1516.586,1644.959,0.409797491,0.590202509,1533.436,1628.11,10,7
12/12/2016,2016,NE,BAL,1680.314,1519.637,0.785683759,0.214316241,1688.398,1511.553,30,23
12/15/2016,2016,SEA,LAR,1618.939,1391.691,0.843210993,0.156789007,1627.495,1383.134,24,3
12/17/2016,2016,NYJ,MIA,1424.776,1498.78,0.487045257,0.512954743,1394.789,1528.767,13,34
12/18/2016,2016,KC,TEN,1674.787,1435.293,0.852306874,0.147693126,1653.051,1457.028,17,19
12/18/2016,2016,BUF,CLE,1520.505,1238.788,0.880361888,0.119638112,1526.798,1232.495,33,13
12/18/2016,2016,MIN,IND,1544.022,1477.521,0.680697893,0.319302107,1495.265,1526.277,6,34
12/18/2016,2016,BAL,PHI,1511.553,1460.991,0.660434475,0.339565525,1516.026,1456.518,27,26
12/18/2016,2016,HOU,JAX,1491.104,1285.784,0.82579086,0.17420914,1493.254,1283.633,21,20
12/18/2016,2016,CHI,GB,1368.161,1570.083,0.312558377,0.687441623,1360.002,1578.241,27,30
12/18/2016,2016,NYG,DET,1533.436,1576.463,0.531579628,0.468420372,1556.485,1553.413,17,6
12/18/2016,2016,CIN,PIT,1521.765,1608.311,0.46903287,0.53096713,1506.814,1623.262,20,24
12/18/2016,2016,ATL,SF,1596.045,1275.841,0.901801939,0.098198061,1601.673,1270.214,41,13
12/18/2016,2016,ARI,NO,1534.818,1453.909,0.698448738,0.301551262,1503.707,1485.02,41,48
12/18/2016,2016,LAC,OAK,1445.415,1573.745,0.409856691,0.590143309,1434.369,1584.791,16,19
12/18/2016,2016,DEN,NE,1595.114,1688.398,0.459385348,0.540614652,1571.175,1712.337,3,16
12/18/2016,2016,DAL,TB,1628.11,1528.084,0.721108754,0.278891246,1638.207,1517.987,26,20
12/19/2016,2016,WSH,CAR,1539.268,1547.511,0.580961226,0.419038774,1509.631,1577.148,15,26
12/22/2016,2016,PHI,NYG,1456.518,1556.485,0.449847881,0.550152119,1476.552,1536.452,24,19
12/24/2016,2016,CHI,WSH,1360.002,1509.631,0.380562891,0.619437109,1337.688,1531.945,21,41
12/24/2016,2016,BUF,MIA,1526.798,1528.767,0.589726948,0.410273052,1509.965,1545.6,31,34
12/24/2016,2016,CLE,LAC,1232.495,1434.369,0.312617308,0.687382692,1252.818,1414.047,20,17
12/24/2016,2016,GB,MIN,1578.241,1495.265,0.70094772,0.29905228,1593.03,1480.476,38,25
12/24/2016,2016,NE,NYJ,1712.337,1394.789,0.90044004,0.09955996,1718.552,1388.575,41,3
12/24/2016,2016,CAR,ATL,1577.148,1601.673,0.55798706,0.44201294,1544.288,1634.533,16,33
12/24/2016,2016,JAX,TEN,1283.633,1457.028,0.348878794,0.651121206,1325.972,1414.689,38,17
12/24/2016,2016,OAK,IND,1584.791,1526.277,0.670622259,0.329377741,1598.496,1512.573,33,25
12/24/2016,2016,NO,TB,1485.02,1517.987,0.545968946,0.454031054,1503.632,1499.375,31,24
12/24/2016,2016,LAR,SF,1383.134,1270.214,0.735788816,0.264211184,1372.037,1281.311,21,22
12/24/2016,2016,SEA,ARI,1627.495,1503.707,0.747769173,0.252230827,1604.816,1526.386,31,34
12/24/2016,2016,HOU,CIN,1493.254,1506.814,0.573492461,0.426507539,1502.411,1497.657,12,10
12/25/2016,2016,PIT,BAL,1623.262,1516.026,0.729378536,0.270621464,1631.34,1507.947,31,27
12/25/2016,2016,KC,DEN,1653.051,1571.175,0.699620264,0.300379736,1670.949,1553.277,33,10
12/26/2016,2016,DAL,DET,1638.207,1553.413,0.703136607,0.296863393,1655.389,1536.231,42,21
1/1/2017,2016,IND,JAX,1512.573,1325.972,0.809741143,0.190258857,1518.068,1320.476,24,20
1/1/2017,2016,MIN,CHI,1480.476,1337.688,0.767834131,0.232165869,1494.762,1323.402,38,10
1/1/2017,2016,PIT,CLE,1631.34,1252.818,0.927782935,0.072217065,1633.007,1251.151,27,24
1/1/2017,2016,NYJ,BUF,1388.575,1509.965,0.419553328,0.580446672,1424.848,1473.692,30,10
1/1/2017,2016,MIA,NE,1545.6,1718.552,0.349458423,0.650541577,1525.006,1739.145,14,35
1/1/2017,2016,TEN,HOU,1414.689,1502.411,0.467346318,0.532653682,1437.073,1480.028,24,17
1/1/2017,2016,TB,CAR,1499.375,1544.288,0.52887617,0.47112383,1505.847,1537.816,17,16
1/1/2017,2016,CIN,BAL,1497.657,1507.947,0.578088974,0.421911026,1521.454,1484.149,27,10
1/1/2017,2016,PHI,DAL,1476.552,1655.389,0.341795953,0.658204047,1514.146,1617.795,27,13
1/1/2017,2016,LAR,ARI,1372.037,1526.386,0.374177598,0.625822402,1345.69,1552.732,6,44
1/1/2017,2016,ATL,NO,1634.533,1503.632,0.755413918,0.244586082,1643.273,1494.891,38,32
1/1/2017,2016,DEN,OAK,1553.277,1598.496,0.528436881,0.471563119,1580.799,1570.974,24,6
1/1/2017,2016,WSH,NYG,1531.945,1536.452,0.586187415,0.413812585,1504.187,1564.21,10,19
1/1/2017,2016,SF,SEA,1281.311,1604.816,0.184210831,0.815789169,1277.689,1608.438,23,25
1/1/2017,2016,LAC,KC,1414.047,1670.949,0.248864326,0.751135674,1403.069,1681.926,27,37
1/1/2017,2016,DET,GB,1536.231,1593.03,0.511799363,0.488200637,1514.866,1614.395,24,31
1/7/2017,2016,HOU,OAK,1480.028,1570.974,0.462730463,0.537269537,1508.724,1542.277,27,14
1/7/2017,2016,SEA,DET,1608.438,1514.866,0.71357583,0.28642417,1624.706,1498.598,26,6
1/8/2017,2016,PIT,MIA,1633.007,1525.006,0.730245894,0.269754106,1647.734,1510.279,30,12
1/8/2017,2016,GB,NYG,1614.395,1564.21,0.659946988,0.340053012,1635.451,1543.154,38,13
1/14/2017,2016,ATL,SEA,1643.273,1624.706,0.617996152,0.382003848,1664.127,1603.852,36,20
1/14/2017,2016,NE,HOU,1739.145,1508.724,0.845610352,0.154389648,1747.16,1500.709,34,16
1/15/2017,2016,DAL,GB,1617.795,1635.451,0.567714195,0.432285805,1601.708,1651.538,31,34
1/15/2017,2016,KC,PIT,1681.926,1647.734,0.638993123,0.361006877,1667.223,1662.437,16,18
1/22/2017,2016,ATL,GB,1664.127,1651.538,0.609840369,0.390159631,1688.081,1627.584,44,21
1/22/2017,2016,NE,PIT,1747.16,1662.437,0.703052347,0.296947653,1763.818,1645.779,36,17
2/5/2017,2016,ATL,NE,1688.081,1763.818,0.392700277,0.607299723,1673.307,1778.593,28,34
9/7/2017,2017,NE,KC,1687.395,1613.149,0.690309273,0.309690727,1646.53,1654.014,27,42
9/10/2017,2017,CHI,ATL,1383.935,1617.205,0.275151832,0.724848168,1373.987,1627.152,17,23
9/10/2017,2017,CIN,BAL,1515.97,1491.1,0.62652409,0.37347591,1476.196,1530.874,0,20
9/10/2017,2017,TEN,OAK,1459.715,1529.852,0.492608566,0.507391434,1436.146,1553.421,16,26
9/10/2017,2017,HOU,JAX,1502.139,1381.984,0.743804375,0.256195625,1451.209,1432.914,7,29
9/10/2017,2017,CLE,PIT,1335.768,1598.853,0.242270725,0.757729275,1329.605,1605.015,18,21
9/10/2017,2017,BUF,NYJ,1484.128,1451.566,0.636825657,0.363174343,1500.142,1435.551,21,12
9/10/2017,2017,WSH,PHI,1504.458,1511.097,0.583206697,0.416793303,1472.837,1542.718,17,30
9/10/2017,2017,DET,ARI,1500.732,1536.822,0.541509819,0.458490181,1523.947,1513.607,35,23
9/10/2017,2017,LAR,IND,1398.793,1513.712,0.428651525,0.571348475,1441.325,1471.18,46,9
9/10/2017,2017,GB,SEA,1586.722,1570.902,0.61425696,0.38574304,1603.073,1554.551,17,9
9/10/2017,2017,SF,CAR,1353.46,1526.877,0.348849077,0.651150923,1333.216,1547.121,3,23
9/10/2017,2017,DAL,NYG,1569.472,1530.436,0.645399954,0.354600046,1588.658,1511.25,19,3
9/11/2017,2017,MIN,NO,1498.175,1498.261,0.592346568,0.407653432,1517.164,1479.271,29,19
9/11/2017,2017,DEN,LAC,1555.533,1437.046,0.741970389,0.258029611,1562.136,1430.443,24,21
9/14/2017,2017,CIN,HOU,1476.196,1451.209,0.626681256,0.373318744,1455.163,1472.241,9,13
9/17/2017,2017,BAL,CLE,1530.874,1329.605,0.822410324,0.177589676,1539.454,1321.025,24,10
9/17/2017,2017,PIT,MIN,1605.015,1517.164,0.706797266,0.293202734,1620.863,1501.316,26,9
9/17/2017,2017,JAX,TEN,1432.914,1436.146,0.587967537,0.412032463,1395.516,1473.544,16,37
9/17/2017,2017,IND,ARI,1471.18,1513.607,0.532440834,0.467559166,1456.265,1528.522,13,16
9/17/2017,2017,NO,NE,1479.271,1646.53,0.356944723,0.643055277,1459.943,1665.857,20,36
9/17/2017,2017,KC,PHI,1654.014,1542.718,0.733966543,0.266033457,1664.258,1532.475,27,20
9/17/2017,2017,TB,CHI,1505.565,1373.987,0.75613274,0.24386726,1519.603,1359.949,29,7
9/17/2017,2017,CAR,BUF,1547.121,1500.142,0.655792982,0.344207018,1559.868,1487.395,9,3
9/17/2017,2017,LAC,MIA,1430.443,1508.519,0.481190236,0.518809764,1419.932,1519.03,17,19
9/17/2017,2017,OAK,NYJ,1553.421,1435.551,0.741290162,0.258709838,1568.985,1419.987,45,20
9/17/2017,2017,SEA,SF,1554.551,1333.216,0.838658313,0.161341687,1558.509,1329.257,12,9
9/17/2017,2017,DEN,DAL,1562.136,1588.658,0.555149537,0.444850463,1590.625,1560.169,42,17
9/17/2017,2017,LAR,WSH,1441.325,1472.837,0.548044911,0.451955089,1418.18,1495.982,20,27
9/17/2017,2017,ATL,GB,1627.152,1603.073,0.625458111,0.374541889,1645.042,1585.183,34,23
9/18/2017,2017,NYG,DET,1511.25,1523.947,0.574706625,0.425293375,1479.365,1555.832,10,24
9/21/2017,2017,SF,LAR,1329.257,1418.18,0.465626592,0.534373408,1319.137,1428.301,39,41
9/24/2017,2017,JAX,BAL,1395.516,1539.454,0.303946845,0.696053155,1449.7,1485.27,44,7
9/24/2017,2017,MIN,TB,1501.316,1519.603,0.566822992,0.433177008,1525.837,1495.083,34,17
9/24/2017,2017,PHI,NYG,1532.475,1479.365,0.663715086,0.336284914,1541.324,1470.517,27,24
9/24/2017,2017,NYJ,MIA,1419.987,1519.03,0.451164294,0.548835706,1450.179,1488.837,20,6
9/24/2017,2017,CAR,NO,1559.868,1459.943,0.720991426,0.279008574,1511.684,1508.128,13,34
9/24/2017,2017,IND,CLE,1456.265,1321.025,0.759998706,0.240001294,1462.364,1314.926,31,28
9/24/2017,2017,BUF,DEN,1487.395,1590.625,0.445203337,0.554796663,1514.473,1563.548,26,16
9/24/2017,2017,DET,ATL,1555.832,1645.042,0.465215345,0.534784655,1541.02,1659.854,26,30
9/24/2017,2017,NE,HOU,1665.857,1472.241,0.815885289,0.184114711,1670.425,1467.673,36,33
9/24/2017,2017,CHI,PIT,1359.949,1620.863,0.244571739,0.755428261,1392.223,1588.589,23,17
9/24/2017,2017,TEN,SEA,1473.544,1558.509,0.471299936,0.528700064,1494.309,1537.745,33,27
9/24/2017,2017,LAC,KC,1419.932,1664.258,0.262642658,0.737357342,1406.78,1677.41,10,24
9/24/2017,2017,GB,CIN,1585.183,1455.163,0.754475559,0.245524441,1591.436,1448.91,27,24
9/24/2017,2017,WSH,OAK,1495.982,1568.985,0.488483769,0.511516231,1525.659,1539.308,27,10
9/25/2017,2017,ARI,DAL,1528.522,1560.169,0.547852077,0.452147923,1500.876,1587.815,17,28
9/28/2017,2017,GB,CHI,1591.436,1392.223,0.820676377,0.179323623,1601.334,1382.325,35,14
10/1/2017,2017,MIA,NO,1488.837,1508.128,0.472266957,0.527733043,1460.33,1536.634,0,20
10/1/2017,2017,CLE,CIN,1314.926,1448.91,0.402008587,0.597991413,1289.833,1474.004,7,31
10/1/2017,2017,HOU,TEN,1467.673,1494.309,0.55498766,0.44501234,1500.776,1461.206,57,14
10/1/2017,2017,ATL,BUF,1659.854,1514.473,0.770484649,0.229515351,1626.697,1547.629,17,23
10/1/2017,2017,DAL,LAR,1587.815,1428.301,0.784554448,0.215445552,1556.505,1459.611,30,35
10/1/2017,2017,NYJ,JAX,1450.179,1449.7,0.593132433,0.406867567,1461.134,1438.745,23,20
10/1/2017,2017,NE,CAR,1670.425,1511.684,0.783801605,0.216198395,1646.233,1535.876,30,33
10/1/2017,2017,MIN,DET,1525.837,1541.02,0.571204234,0.428795766,1501.53,1565.326,7,14
10/1/2017,2017,BAL,PIT,1485.27,1588.589,0.445075718,0.554924282,1459.981,1613.878,9,26
10/1/2017,2017,TB,NYG,1495.083,1470.517,0.626115181,0.373884819,1502.977,1462.623,25,23
10/1/2017,2017,LAC,PHI,1406.78,1541.324,0.401233196,0.598766804,1398.234,1549.87,24,26
10/1/2017,2017,ARI,SF,1500.876,1319.137,0.805392367,0.194607633,1505.727,1314.285,18,15
10/1/2017,2017,DEN,OAK,1563.548,1539.308,0.625675057,0.374324943,1577.548,1525.308,16,10
10/1/2017,2017,SEA,IND,1537.745,1462.364,0.69170342,0.30829658,1557.262,1442.847,46,18
10/2/2017,2017,KC,WSH,1677.41,1525.659,0.776905165,0.223094835,1686.763,1516.307,29,20
10/5/2017,2017,TB,NE,1502.977,1646.233,0.389246809,0.610753191,1489.507,1659.703,14,19
10/8/2017,2017,MIA,TEN,1460.33,1461.206,0.591248824,0.408751176,1475.788,1445.749,16,10
10/8/2017,2017,DET,CAR,1565.326,1535.876,0.632673019,0.367326981,1546.998,1554.204,24,27
10/8/2017,2017,CIN,BUF,1474.004,1547.629,0.487589282,0.512410718,1490.562,1531.07,20,16
10/8/2017,2017,PHI,ARI,1549.87,1505.727,0.652098212,0.347901788,1571.959,1483.637,34,7
10/8/2017,2017,CLE,NYJ,1289.833,1461.134,0.351621472,0.648378528,1280.533,1470.434,14,17
10/8/2017,2017,IND,SF,1442.847,1314.285,0.752917297,0.247082703,1449.144,1307.988,26,23
10/8/2017,2017,PIT,JAX,1613.878,1438.745,0.799362342,0.200637658,1558.406,1494.217,9,30
10/8/2017,2017,NYG,LAC,1462.623,1398.234,0.678049941,0.321950059,1436.807,1424.05,22,27
10/8/2017,2017,OAK,BAL,1525.308,1459.981,0.679226481,0.320773519,1487.2,1498.089,17,30
10/8/2017,2017,LAR,SEA,1459.611,1557.262,0.453149478,0.546850522,1442.233,1574.64,10,16
10/8/2017,2017,DAL,GB,1556.505,1601.334,0.528996801,0.471003199,1539.32,1618.519,31,35
10/8/2017,2017,HOU,KC,1500.776,1686.763,0.332598754,0.667401246,1486.922,1700.617,34,42
10/9/2017,2017,CHI,MIN,1382.325,1501.53,0.422619442,0.577380558,1370.89,1512.966,17,20
10/12/2017,2017,CAR,PHI,1554.204,1571.959,0.567574252,0.432425748,1533.418,1592.745,23,28
10/15/2017,2017,HOU,CLE,1486.922,1280.533,0.826674835,0.173325165,1495.665,1271.79,33,17
10/15/2017,2017,NO,DET,1536.634,1546.998,0.577986204,0.422013796,1558.937,1524.695,52,38
10/15/2017,2017,ATL,MIA,1626.697,1475.788,0.776063777,0.223936223,1602.838,1499.646,17,20
10/15/2017,2017,BAL,CHI,1498.089,1370.89,0.751455404,0.248544596,1475.26,1393.719,24,27
10/15/2017,2017,MIN,GB,1512.966,1618.519,0.4419033,0.5580967,1542.976,1588.509,23,10
10/15/2017,2017,WSH,SF,1516.307,1307.988,0.828260001,0.171739999,1519.663,1304.632,26,24
10/15/2017,2017,NYJ,NE,1470.434,1659.703,0.328417617,0.671582383,1457.505,1672.631,17,24
10/15/2017,2017,ARI,TB,1483.637,1489.507,0.584282908,0.415717092,1498.145,1475,38,33
10/15/2017,2017,JAX,LAR,1494.217,1442.233,0.662267441,0.337732559,1460.673,1475.778,17,27
10/15/2017,2017,KC,PIT,1700.617,1558.406,0.767242211,0.232757789,1667.652,1591.37,13,19
10/15/2017,2017,OAK,LAC,1487.2,1424.05,0.676490442,0.323509558,1477.242,1434.008,16,17
10/15/2017,2017,DEN,NYG,1577.548,1436.807,0.765727857,0.234272143,1532.963,1481.392,10,23
10/16/2017,2017,TEN,IND,1445.749,1449.144,0.587739059,0.412260941,1467.469,1427.423,36,22
10/19/2017,2017,OAK,KC,1477.242,1667.652,0.326969943,0.673030057,1487.136,1657.758,31,30
10/22/2017,2017,MIN,BAL,1542.976,1475.26,0.682216518,0.317783482,1556.147,1462.09,24,16
10/22/2017,2017,GB,NO,1588.509,1558.937,0.632835134,0.367164866,1558.057,1589.389,17,26
